Z,h,K,T,persistence,biomass,stability,diversity
100.0,1.0,0.2782559402207124,298.15,0.95,"[0.15736136614299528, 0.1573529742772992, 0.15735297450694763, 0.1573612366243108, 1.4566685508097705, 0.15736064127914928, 0.0, 0.002421465166366617, 0.002994650640272473, 0.3427146974525801, 0.0002102109547039049, 0.0007257528757679363, 0.012685630065912943, 0.15736064738043562, 0.0011596701275216272, 0.0030423038441161547, 1.2191844451120044, 0.15736059999207908, 0.059978118982216826, 0.01591908880978999]",-0.00795952649476513,0.6474266210772334
100.0,1.0,0.2782559402207124,303.15,0.95,"[0.16981302077355512, 0.1699031446728351, 0.16990314433962847, 0.1698787973344102, 1.6590277685986603, 0.16990079178001125, 0.0, 0.005865989565704826, 0.007251997689451682, 0.4910023520662089, 0.00030477393104360337, 0.0013955963749475164, 0.011979343542739766, 0.169899773637109, 0.001367274113006676, 0.005455074163631807, 0.8853486288375518, 0.16990009731873176, 0.0402962870063692, 0.018238984381343623]",-0.009070014582320478,0.6615716613275431
100.0,1.0,0.4641588833612779,283.15,1.0,"[0.46415841338769925, 0.3213425130206925, 0.3215125916448583, 0.46264483430998893, 0.5174270683484479, 0.44155679604744597, 2.0596983105593312e-5, 0.003068962021478304, 0.0037987713227799, 0.06459441949146995, 5.447061582271435e-5, 5.3247762005186686e-5, 0.0875367154409236, 0.45332097068739186, 0.0004700108414617717, 0.00034603693527625264, 1.847740658925934, 0.45245662547827703, 0.12110308964091426, 0.0075478092150483385]",-0.02179523496088123,0.7205303161453125
100.0,1.0,0.4641588833612779,288.15,0.95,"[0.3189520388097221, 0.29533706069236837, 0.29533707389533015, 0.3188237308498245, 1.034694401674074, 0.3171082330674536, 0.0, 0.0015933026822382216, 0.0019717789467556743, 0.07256048574239411, 2.4508912656439978e-5, 2.4596659936699427e-5, 0.051651063144060844, 0.31780222142626346, 0.0002209810406936966, 0.00013663734388748953, 1.4341331566697724, 0.3176931427974989, 0.10951886426792751, 0.003640482989150251]",-0.026938115336162926,0.7208128001383379
100.0,1.0,0.4641588833612779,293.15,0.95,"[0.1316630170441711, 0.13166094092959527, 0.13166094093079952, 0.13166299269636744, 1.8659460321222496, 0.1316627744801298, 0.0, 0.005794711165444633, 0.007169525627867367, 0.1827338244642312, 9.563661728643466e-5, 0.00020560929904017675, 0.04482662533308929, 0.13166285667230226, 0.0007733355362433819, 0.0009381962115556008, 2.093817912008775, 0.13166284531435535, 0.1331370788920241, 0.011892044856723611]",-0.010906603945815831,0.5649194800499414
100.0,1.0,0.4641588833612779,298.15,0.95,"[0.18037690240550866, 0.18037690239779966, 0.1803769023977998, 0.18037690240535495, 2.187574754315576, 0.18037690240438733, 0.0, 0.02101091961744455, 0.025988673734810563, 0.25556842156532694, 0.00021871159670642314, 0.0010686764596442807, 0.030213260181605913, 0.18037690240467474, 0.0015922798198326979, 0.0032324503536201644, 2.8225169692261507, 0.18037690240462484, 0.18016157483183104, 0.023876022345808642]",-0.010750408984596612,0.5814314651531003
100.0,1.0,0.4641588833612779,303.15,0.95,"[0.2527410964774663, 0.2527421296519885, 0.2527421296598669, 0.2527411388191894, 1.9933629102955162, 0.252741342762528, 0.0, 0.02720475834469765, 0.03364041032688991, 0.4243485619176175, 0.001071082518713125, 0.04912587328245602, 0.0020959950369341747, 0.2527412472091014, 0.006183356516201951, 0.046860536079522334, 4.95657899563368, 0.2527412542684085, 0.3230947725105297, 0.08471947373636109]",-0.024719178200580484,0.5841438498751083
100.0,1.0,0.7742636826811271,283.15,1.0,"[0.7742621640018433, 0.31964433828741873, 0.32106820983033135, 0.7709520287235051, 1.051472259929072, 0.7099082439895542, 2.0204704784392642e-5, 0.0028394437787090288, 0.003515074441295307, 0.12194877656522425, 4.1757396557657426e-5, 3.965852494921981e-5, 0.12065525085109098, 0.7551976758519133, 0.0004261297789810596, 0.0002852877892574071, 1.9604747048355777, 0.7536882182681085, 0.12742974008249297, 0.006906528654464108]",-0.02271018568976424,0.7402996470670922
100.0,1.0,0.7742636826811271,288.15,0.95,"[0.1133032781945055, 0.08461300716439868, 0.08461330541153887, 0.11321209142163287, 2.839892214208983, 0.11156149510172099, 0.0, 0.00261306304267226, 0.0032342532182173863, 0.23186870800740295, 2.1878692737245608e-5, 2.28647134039913e-5, 0.12299760301956676, 0.11281661302562405, 0.0002689628896152348, 0.00015329136327292122, 1.9156990391153819, 0.11277370447623349, 0.1393538622658854, 0.004529721746844845]",-0.06105883157290396,0.5153527266975705
100.0,1.0,0.7742636826811271,293.15,0.95,"[0.19860762305097174, 0.19509290902087167, 0.19509290914652372, 0.19859729226333428, 1.894498136396019, 0.19846143807653865, 0.0, 0.005959758654257212, 0.007375125122824824, 0.11343812008782785, 4.01922989239514e-5, 7.735686763373764e-5, 0.09616056221145612, 0.19856064242657007, 0.0005062907387358295, 0.00041638103335098084, 2.5773508770394327, 0.19855697370122627, 0.1741464059453544, 0.008314021543916863]",-0.01914369348561858,0.5949266821089491
100.0,1.0,0.7742636826811271,298.15,0.95,"[0.23914581913584404, 0.2391457844497389, 0.2391457844497424, 0.2391458188739257, 2.5285356028495145, 0.2391458165288457, 0.0, 0.014014801970956735, 0.017339423561359573, 0.18068480204370369, 0.00026451414951276706, 0.004276743090537737, 0.009626264116698726, 0.23914581815775274, 0.002758332710162483, 0.0077919158169153435, 5.793200120753704, 0.23914581810169055, 0.37963058015318984, 0.04095407425727551]",-0.024362963085187345,0.5144908168151954
100.0,1.0,0.7742636826811271,303.15,0.95,"[0.3555469804731659, 0.3555469804731664, 0.355546980473167, 0.3555469804731659, 2.6153691173021167, 0.35554698047316635, 0.0, 0.00010144695650263731, 0.00012548226853591237, 0.28303139198651245, 0.001640062439309256, 4.51257167813133, 2.087106838688708e-6, 0.3555469804731659, 0.01423287790061485, 0.5718114756289038, 6.90137990975303, 0.3555469804731657, 0.5562373837504194, 0.15041539213547]",-0.053421311136089056,0.6312076216086872
100.0,1.0,1.2915496650148839,283.15,1.0,"[1.2915452539490864, 0.22618859787926301, 0.23819381627870345, 1.2837106402622083, 1.4625405980446042, 1.062294239231415, 1.9572857540022284e-5, 0.0024744867427561818, 0.0030636809519941815, 0.2960206935631532, 2.7279173068970397e-5, 2.4708318792395102e-5, 0.1791763820416042, 1.256768544103549, 0.00036383805527317537, 0.0002078739513566087, 2.1701593282028973, 1.2540557648229063, 0.13854389049494714, 0.005982434184500127]",-0.02486943061105703,0.7401625936356747
100.0,1.0,1.2915496650148839,288.15,0.95,"[0.023356922106124795, 0.009716182210229218, 0.00972479186562792, 0.02330443965420449, 2.7812326123396707, 0.02166062033437523, 0.0, 0.0034457441137882485, 0.0042656639040316744, 0.5932308114866891, 1.2833832754976405e-5, 1.3704582475648073e-5, 0.27795163194894684, 0.02318176788020405, 0.0002828594860300251, 0.0001278969600306376, 2.8505864027746353, 0.023167569666419353, 0.1911870709420921, 0.004992059900902387]",-0.06934589585489238,0.44165881250174027
100.0,1.0,1.2915496650148839,293.15,0.95,"[0.3432085814318368, 0.3075148608335356, 0.3075151894511379, 0.343114430155507, 2.422459968487965, 0.3412009908052534, 0.0, 0.0024288471162325163, 0.003006441533600091, 0.35154141349674456, 1.968745320527804e-5, 5.8110354260246156e-5, 0.0882956781467684, 0.3429821194808546, 0.0005738879788847891, 0.00044981257147369466, 4.131455097537513, 0.34296661893271796, 0.2232823076900827, 0.009808322902549411]",-0.04912180235510908,0.608562861183594
100.0,1.0,1.2915496650148839,298.15,0.95,"[0.33620379270594564, 0.33619096747882105, 0.3361909674799751, 0.336203745708776, 2.5818497598863015, 0.3362031868463156, 0.0, 0.0004553964359815161, 0.0005636265238932708, 0.24726649497927947, 0.00016931028150504252, 0.022523449946184597, 0.0003135679295628601, 0.33620370302766156, 0.0039049705207807378, 0.02480412209134188, 10.49731781035674, 0.3362036984188371, 0.5698128983230732, 0.056852952152775645]",-0.0486216049627475,0.4607989885650093
100.0,1.0,1.2915496650148839,303.15,0.82545,"[0.2940207008585406, 0.29402070085847876, 0.29402070085847865, 0.2940207008585409, 3.893816132411644, 0.29402070085853704, 0.0, 0.0, 4.5808982188521045e-7, 0.27339612472453384, 0.0006224448441288624, 18.368120451635367, 0.0, 0.29402070085853965, 0.013674776601833357, 1.266240940911587, 0.30885842151897125, 0.29402070085854015, 0.028448021372764146, 0.16330248932509092]",-0.037610479074026905,0.418424361930232
100.0,1.0,2.154434690031884,283.15,1.0,"[2.154422229263845, 0.16177202403403662, 0.23079270755165351, 2.136634401345963, 1.4773704632077067, 1.238595734737051, 1.8660018504855848e-5, 0.0019567392476414498, 0.0024230023541869615, 0.80237483642891, 1.4594964929447826e-5, 1.2274014851182036e-5, 0.24885106761347225, 2.0871891149273916, 0.0002797114678577327, 0.00012248868677455693, 2.5741956327890465, 2.0820775128999705, 0.1591110636312532, 0.004689978616806297]",-0.027619461619892604,0.7357311536991546
100.0,1.0,2.154434690031884,288.15,0.95,"[0.01151002808582452, 0.0031262963649175317, 0.003201080160461792, 0.01145856649847332, 2.949866469215198, 0.0077278141821760064, 0.0, 0.0016745004726121668, 0.0020733967834504936, 1.8416373569906, 1.8101472758984583e-6, 2.18263873210095e-6, 0.45447296618276684, 0.011358444616608558, 0.000128292370883875, 3.249852035261933e-5, 4.091525567713596, 0.011346533700439858, 0.263739548143553, 0.002496868295989034]",-0.13720697473163893,0.45197119777153594
100.0,1.0,2.154434690031884,293.15,0.95,"[0.1061885669898187, 0.08821325520362674, 0.08825234835915571, 0.10612729644365368, 2.523371163766542, 0.10351619285432041, 0.0, 0.000302499244502492, 0.0003745561105130819, 1.0518724725373199, 1.0203106666674461e-5, 6.46854417735643e-5, 0.010039809348796848, 0.10606973434273483, 0.0008230035474971706, 0.0009508549308030974, 8.002448988992501, 0.10606329275744845, 0.35083778635462676, 0.01424135082753939]",-0.0791539254135249,0.4074259162934725
100.0,1.0,2.154434690031884,298.15,0.8,"[0.5195310549833586, 0.519419572917842, 0.5194195849111721, 0.5195304885679906, 2.1462134832333577, 0.5195206138896326, 0.0, 0.0, 0.0, 0.5628492011681444, 9.038349861842436e-5, 1.2072227967124747, 0.0, 0.5195303282981962, 0.0066689961896326125, 0.42340501132137565, 18.318403389007116, 0.5195303000013113, 0.7713714905593153, 0.08952605090508552]",-0.03575398167950982,0.5048303966165953
100.0,1.0,2.154434690031884,303.15,0.77225,"[0.3695216280373011, 0.3695216277350637, 0.36952162773506364, 0.36952162803561145, 3.757721555313576, 0.3695216280159552, 0.0, 0.0, 0.0, 0.6525240669183203, 0.00013617037622639617, 27.370853306371007, 0.0, 0.3695216280357345, 0.007956952153464694, 3.5574397797744615, 1.6701960765224515e-6, 0.36952162803568395, 3.517064631339666e-7, 0.1597593183291742]",-0.008696043932132922,0.4007515595172816
100.0,1.0,3.5938136638046276,283.15,1.0,"[3.5937783234238196, 0.09851286327493697, 0.3182545376256632, 3.556092368997593, 1.3049432975234738, 0.8847103008889291, 1.739825417142223e-5, 0.001285157094099701, 0.0015916258443408862, 1.4254168746357532, 5.924448374104806e-6, 3.1510935962259133e-6, 0.3126438907489557, 3.4528185141474634, 0.00017539938327551765, 3.571978744465126e-5, 3.3359540652707573, 3.442394125086235, 0.20047307619192312, 0.0029953940691899417]",-0.03466090681948639,0.7097996600055779
100.0,1.0,3.5938136638046276,288.15,0.9,"[0.000391630854761033, 6.11889765343222e-5, 8.101022414725975e-5, 0.00038889116063796315, 0.9245102044974152, 0.0001650092290656886, 0.0, 0.0009753988844967642, 0.0012080437716667932, 0.7503637350811098, 1.8719394280556625e-6, 0.0, 0.1556486374769072, 0.0003830676260551175, 0.00019861789120415878, 6.504591571174907e-5, 8.491745531189055, 0.0003825088908796301, 0.4724224079016434, 0.0037569110242579888]",-0.04854643497171388,0.27275409944256973
100.0,1.0,3.5938136638046276,293.15,0.85,"[0.06190883423695977, 0.042823300352209326, 0.0434435457196849, 0.06184171136296555, 2.4184630471208908, 0.05562940748623724, 0.0, 4.1383347683170205e-6, 5.126004616935824e-6, 1.5242117317602946, 0.0, 0.0, 0.0002215465835747134, 0.0617509376681695, 0.00043132512684365074, 0.0004745972270875335, 12.918729216290865, 0.061743171343333465, 0.5605588827417022, 0.007424873320589862]",-0.13461330965221685,0.33504340371159363
100.0,1.0,3.5938136638046276,298.15,0.8,"[0.7246022079598642, 0.7233336090219806, 0.7233379749903145, 0.7245977561954855, 2.258439903639415, 0.7243619284998493, 0.0, 0.0, 0.0, 1.1416689292524669, 8.089771048567366e-6, 13.136469624037158, 0.0, 0.7245948031828554, 0.0024666295457712664, 0.5957464813008257, 16.45025079507436, 0.7245945442231779, 0.7065288195670039, 0.03093055740534612]",-0.09263967747072986,0.5906298739050079
100.0,1.0,3.5938136638046276,303.15,0.7,"[0.5071410380889128, 0.5071409654518673, 0.5071409654667448, 0.507141037625968, 3.202523414047227, 0.5071410261913363, 0.0, 0.0, 0.0, 1.2756632483074237, 2.5884825476157254e-6, 44.208005483334425, 0.0, 0.5071410376097197, 0.0017699357802575, 4.889745028462729, 0.0, 0.507141037597824, 0.0, 0.044468961659333936]",-0.012998197502668727,0.3617709110141206
100.0,1.0,5.99484250318941,283.15,0.9999499999999999,"[5.994744643557159, 0.04667051581985878, 0.40667271105455266, 5.9262915342827345, 1.1373310514592092, 0.5698314049843604, 1.5803406999406543e-5, 0.0006772497970934351, 0.0008388688581381847, 1.4033679058257615, 1.7001841056964645e-6, 8.967101758005553e-7, 0.3128330009177573, 5.684319141367546, 7.576761058766626e-5, 1.0959438625578107e-5, 4.4565612580849825, 5.660220835118796, 0.29130715345554037, 0.0012946538293725897]",-0.0411056634659766,0.6672076420769709
100.0,1.0,5.99484250318941,288.15,0.9,"[0.00012016987366047285, 8.193835345155316e-6, 2.4152942294456234e-5, 0.00011920583160820757, 0.2598861444202369, 3.360388540436722e-5, 0.0, 7.993411656152571e-5, 9.902357385489861e-5, 0.2165097488380015, 2.0742621137366018e-6, 0.0, 0.008689521293306933, 0.00011634384266452012, 0.00018629894868174533, 0.00010994111629043464, 12.739349332356044, 0.00011610518123015763, 0.7564553477483343, 0.003058123076204302]",-0.11748457615347307,0.13433515655190345
100.0,1.0,5.99484250318941,293.15,0.7,"[0.04183441599392462, 0.02273109019644161, 0.027437324771492248, 0.04176448679371407, 0.53731376617148, 0.033529166595595364, 0.0, 0.0, 0.0, 0.38799374281480203, 0.0, 0.0, 0.0, 0.04165054147616086, 0.0009123051982576183, 0.008804905221931192, 20.72030131240162, 0.041642953884575215, 0.8519990143278802, 0.012507270295447565]",-0.16673476891698688,0.1680593781736298
100.0,1.0,5.99484250318941,298.15,0.7,"[0.22212367264460228, 0.22074582973695825, 0.2208748795302266, 0.22211866203224173, 2.0812770951418615, 0.22171059581850788, 0.0, 0.0, 0.0, 1.2505215476344136, 0.0, 0.0, 0.0, 0.22211419758247902, 0.00012166446704362827, 41.074033993612865, 2.2999510732510573, 0.22211392518317974, 0.12115556955974224, 0.0016239184545413757]",-0.1505674234229624,0.2647538698427207
100.0,1.0,5.99484250318941,303.15,0.5,"[0.39181443014328493, 0.39180309903979454, 0.3918031920969364, 0.39181439161869996, 3.2944151858765016, 0.3918124209050085, 0.0, 0.0, 0.0, 1.6422019797195606, 0.0, 0.0, 0.0, 0.39181437023867755, 0.0, 60.57817200513374, 0.0, 0.3918143689365655, 0.0, 0.0]",-0.014266497094203209,0.23852586310989654
100.0,1.0,10.0,283.15,0.884,"[0.001551639807668033, 2.8086268470988388e-6, 5.720445848143353e-5, 0.0015348770793354584, 5.536605396257169, 7.789591454777127e-5, 0.0, 0.0030382859440839295, 0.0037638013283881745, 7.482561094550903, 1.7733549063973833e-6, 0.0, 0.5298453953037039, 0.0014667879249425028, 8.211434882629267e-5, 2.0063165791440453e-5, 10.607766796210207, 0.0014599864109225893, 0.8475276252749984, 0.0013553092280075827]",-0.3875858067808681,0.43783131250271456
100.0,1.0,10.0,288.15,0.6312,"[7.945780109772916e-5, 0.0, 0.0, 7.875465220500318e-5, 0.027565879915713305, 0.0, 0.0, 2.457388942624701e-7, 3.0449459326450936e-7, 0.025884607999969715, 0.0, 0.0, 4.2310851395941907e-5, 7.597507588064528e-5, 0.00019943824724339722, 0.00023722848861159186, 17.679571340660335, 7.575649659963033e-5, 1.1812400769530733, 0.0023404287659979043]",-0.12992208992201057,0.1013271927074806
100.0,1.0,10.0,293.15,0.75,"[0.11217459123374118, 0.023985913148448133, 0.0670729822830573, 0.11190499467199241, 0.06126982514696561, 0.07293651581597173, 0.0, 0.0, 0.0, 0.06604153257353017, 4.857078971688711e-6, 0.0, 0.0, 0.11149908837555633, 0.0023906859344452395, 0.588170598544164, 28.62480478480029, 0.11147563688727738, 1.0586971886814012, 0.02383025051118032]",-0.2074416049082565,0.15112440053286627
100.0,1.0,10.0,298.15,0.65,"[0.9972970648408961, 0.9439451997905571, 0.9689786310793319, 0.9971484506845029, 3.467927769292101, 0.9801197795168876, 0.0, 0.0, 0.0, 2.344667424180467, 0.0, 0.0, 0.0, 0.9969392712319385, 0.0, 47.78423819215473, 0.007880012923744819, 0.9969294908931944, 0.0007590150512476185, 2.457228054417664e-6]",-0.32629738676732967,0.36283407247426613
100.0,1.0,10.0,303.15,0.5,"[0.2822805890747845, 0.2819522781674763, 0.2820021045189716, 0.2822791384207767, 3.939002554032495, 0.2821744725606541, 0.0, 0.0, 0.0, 2.1570369986441325, 0.0, 0.0, 0.0, 0.2822780795806149, 0.0, 67.82978922945004, 0.0, 0.28227803198258516, 0.0, 0.0]",-0.21228947115542396,0.21658970412821268
