Z,h,K,T,persistence,biomass,stability
100.0,2.0,0.4641588833612779,293.15,0.9,"[0.46415888335963057, 0.4641579777054731, 0.46415797770592016, 0.46374230740236905, 3.0362518017910576e-6, 0.46415749514928883, 0.0, 2.703724271532677e-6, 2.790327711010523e-6, 0.0, 0.0005298334633107568, 0.0009950510647459161, 0.00018981409969118983, 0.46415625774712477, 0.00029100433752064726, 0.002998694063045098, 0.0017198277906670624, 0.464155106236676, 0.0007654585716855192, 0.0006221142083661813]",-0.006511628613721301
100.0,2.0,0.4641588833612779,298.15,0.75,"[0.4641588833612783, 0.46415887996667093, 0.46415887996667093, 0.4640972515921641, 0.0, 0.4641588626914919, 0.0, 0.0, 0.0, 0.0, 2.7794446543283716e-5, 7.526500462284244e-5, 1.2852911345595547e-6, 0.4641588296960421, 1.1549430636408192e-5, 0.0004301247049297664, 4.559427120342486e-5, 0.4641588251534004, 8.863442797819913e-6, 2.1737407215691026e-5]",-0.007219647764771214
100.0,2.0,0.4641588833612779,303.15,0.45,"[0.46415888336127775, 0.4641588833612778, 0.46415888336127775, 0.46403642349798296, 0.0, 0.4641588833611731, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4037853300006877e-6, 0.0, 0.46415888336067096, 0.0, 2.0203049851881442e-5, 0.0, 0.4641588833606835, 0.0, 0.0]",-0.003380259257832976
100.0,2.0,0.7742636826811271,283.15,0.95,"[0.7742636173836681, 0.5519646112175564, 0.5519649191597666, 0.7632133009646415, 0.7979415649741866, 0.7004875026075965, 0.0, 0.003889792508265134, 0.003947646163152694, 0.18480957660494834, 0.007904383697834536, 0.009076586294500909, 0.6064012212866667, 0.7712980379845729, 0.029587316869694742, 0.0167964216741801, 0.3762880259333245, 0.7699537714445528, 0.17159544601839447, 0.06607419170365816]",-0.0011356529035063496
100.0,2.0,0.7742636826811271,288.15,0.95,"[0.7742636766656588, 0.5996282902619603, 0.5996283010862873, 0.7663065057087819, 0.8014356519731467, 0.7470393439548354, 0.0, 0.0004188161395329745, 0.000427331318764695, 0.07347027575786905, 0.0024672894689408706, 0.0032864353876077314, 0.6034858592127547, 0.7720243915941302, 0.013977452542793712, 0.008406817432157281, 0.2563306801608569, 0.7726964765820438, 0.03611011993183787, 0.037536773177259466]",-0.001972593476496179
100.0,2.0,0.7742636826811271,293.15,0.95,"[0.7742636826803013, 0.6447448205016647, 0.6447448205020914, 0.7686237445495654, 0.7594440753952416, 0.768427611821183, 0.0, 9.816512825929106e-6, 1.008678849187312e-5, 0.0019392547778269566, 0.0004109902036214176, 0.0007057947281874486, 0.5636701313726324, 0.7740676186325267, 0.002275095379093573, 0.002701040544205126, 0.05054680244378433, 0.7740651092640148, 0.001566794995982917, 0.006957730967665895]",-0.003888856590645539
100.0,2.0,0.7742636826811271,298.15,0.8,"[0.7742636826811257, 0.6762677371292097, 0.6762677371292097, 0.7719500758770095, 0.7578254623044655, 0.7722762661272023, 0.0, 0.0, 0.0, 0.0, 2.4441684586721708e-5, 6.284957998464443e-5, 0.2786908385941574, 0.7742628740187538, 2.9292126568120795e-5, 0.00040218076160664556, 0.00026946324957881937, 0.7742628569867087, 1.8476236209981185e-5, 6.372113430132571e-5]",-0.005149540972032602
100.0,2.0,0.7742636826811271,303.15,0.55,"[0.7742636826811261, 0.7171800349949529, 0.7171800349949529, 0.7740382209456952, 0.5702211781748378, 0.7742635022568858, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2913316245769283e-6, 3.3604411263489436e-5, 0.7742636826300768, 0.0, 1.9221248024363303e-5, 0.0, 0.7742636826302072, 0.0, 0.0]",-0.003923147827764499
100.0,2.0,1.2915496650148839,283.15,0.95,"[1.2913351231096302, 0.6483770091509529, 0.6485031443286331, 1.243061148569333, 1.1755687007010984, 0.8541421961033662, 0.0, 0.0046952119082356815, 0.004742108672055251, 0.5801035996101409, 0.007246804277317565, 0.007305198995419366, 0.9823593397902717, 1.2714111592823958, 0.1200993457640046, 0.01028110450920453, 0.9584316431418107, 1.2501029789708862, 0.905810483956015, 0.16345587375921558]",-0.0008992426475789621
100.0,2.0,1.2915496650148839,288.15,0.95,"[1.291549662843052, 0.7198980907085106, 0.7198980964230683, 1.2531709834082962, 1.3087518927813626, 0.9343062766339678, 0.0, 0.0007355205302990731, 0.0007450039139935341, 0.5995494163151933, 0.00258109610628574, 0.0027767833500284326, 1.0715348623782017, 1.276090110091429, 0.13189053094051287, 0.004388853028658244, 1.0120744914785165, 1.2592712654336349, 0.9292161575946175, 0.17860575107837126]",-0.0013586232604583107
100.0,2.0,1.2915496650148839,293.15,0.95,"[1.291549665014058, 0.7915744632721836, 0.7915744632750131, 1.2613989291056111, 1.4319000082341087, 1.010826016815855, 0.0, 3.503212844186743e-5, 3.562869000184939e-5, 0.5942286542340492, 0.0005019266858607461, 0.0006286011095966983, 1.1491834505462681, 1.2798662545986386, 0.13781199418136456, 0.0012688668667856925, 1.045563174619962, 1.2671776139817343, 0.9211402081065796, 0.1902546986919677]",-0.0021734116547544777
100.0,2.0,1.2915496650148839,298.15,0.85,"[1.2915496650148834, 0.8620215659848535, 0.8620215659848519, 1.2680978504000553, 1.5380108035815934, 1.0820974848789646, 0.0, 0.0, 0.0, 0.5569431464142796, 3.2872764394458246e-5, 5.5884099770372535e-5, 1.2090833002537336, 1.282882337749289, 0.13771929311216158, 0.00018821018698396525, 1.0510019955683632, 1.2739737560962492, 0.86707912757124, 0.19596568433241726]",-0.0016892596108649938
100.0,2.0,1.2915496650148839,303.15,0.8,"[1.291212910376952, 0.9298630902932434, 0.9298630902932437, 1.2735437474817257, 1.6189744694105184, 1.147106941389742, 0.0, 0.0, 0.0, 0.4783106714222819, 0.0, 1.0942428389957995e-6, 1.244503062050985, 1.2852849742206964, 0.12883633083972632, 9.62980839063276e-6, 1.0218601906089533, 1.2801415475065772, 0.7485615778912892, 0.19256346191212548]",-0.0018367379004251806
100.0,2.0,2.154434690031884,283.15,0.95,"[2.1544031421079293, 0.723453494241045, 0.7234943080980869, 1.990556869791065, 1.4036215705028048, 0.9862881529666837, 0.0, 0.005868395295995075, 0.005910338271423364, 0.8115096986533155, 0.007866415026546378, 0.007166603347521899, 1.2532906444527327, 2.0753852677734113, 0.17361926476643896, 0.007353191419701494, 1.3994796667901601, 1.9847654900927225, 1.479881227446547, 0.20741247449504896]",-0.0007766940252511485
100.0,2.0,2.154434690031884,288.15,0.95,"[2.1544346878331715, 0.8173053966775804, 0.8173053993467304, 2.019489472515106, 1.6157217467060658, 1.1028783270004825, 0.0, 0.0013779693349361835, 0.0013897237501334428, 0.9083840735619053, 0.003803228557423873, 0.0033600665074341104, 1.4116462220112524, 2.0908962353745117, 0.1960203816132318, 0.0030349650853576534, 1.535467106396312, 2.017796432580191, 1.6064016608136669, 0.24175920175427998]",-0.001094924346098512
100.0,2.0,2.154434690031884,293.15,0.95,"[2.154434690031513, 0.9163133189890417, 0.9163133189895616, 2.043750515319361, 1.837494864148672, 1.2223454369544124, 0.0, 0.000140645596901724, 0.0001421431732576175, 0.9981074685748128, 0.0013793762888003043, 0.0011774505123429097, 1.574991076227245, 2.1036090639500973, 0.21869312034972804, 0.000858848758588699, 1.673980571068563, 2.0449914394913917, 1.734106148598343, 0.27658905552022905]",-0.0016589795107470936
100.0,2.0,2.154434690031884,298.15,0.95,"[2.1544346900318714, 1.0193271421363483, 1.0193271421363483, 2.0638874650088566, 2.064821732977342, 1.3424186788134564, 0.0, 3.569925517164098e-6, 3.6179358518398665e-6, 1.0760184397857657, 0.000279065210552493, 0.0002332779900460171, 1.7391851127071976, 2.113772734425169, 0.24090090713174203, 0.00012744841586644152, 1.8095953124810458, 2.06627148912004, 1.8566459189759057, 0.3106939776757919]",-0.0026375351026844828
100.0,2.0,2.154434690031884,303.15,0.85,"[2.1544346900318803, 1.1249327477728501, 1.1249327477728501, 2.0806129788830376, 2.2925558297618593, 1.4605648347298152, 0.0, 0.0, 0.0, 1.1368008478945908, 1.8435929722012595e-5, 1.6140519714431147e-5, 1.899304076576287, 2.1219404717717256, 0.2616950767921768, 6.758183539256283e-6, 1.9358132182617602, 2.0846668829047386, 1.9661476407491394, 0.3428138759601638]",-0.0019978093177449364
100.0,2.0,3.5938136638046276,283.15,0.95,"[3.593811569640288, 0.7802651753258546, 0.7802660636362891, 3.093382219330179, 1.5305930109455197, 1.0906400682914135, 0.0, 0.007126090672542512, 0.007164272193021831, 0.9432798665157395, 0.008189680796575496, 0.007010514403685948, 1.4883519915667378, 3.318061210595521, 0.21643033978148282, 0.0056649455860580174, 1.8508177547927034, 3.0094833788879707, 2.072901153878143, 0.22885154559416077]",-0.0006804639094934059
100.0,2.0,3.5938136638046276,288.15,0.95,"[3.5938129032576436, 0.8900145474283552, 0.8900149879675497, 3.1754438424422613, 1.7966989235464081, 1.23537564874038, 0.0, 0.0023894507588563506, 0.002403401360656632, 1.093891888157021, 0.005071771117043539, 0.003954444637084144, 1.690573926300508, 3.37221294721982, 0.2456357085734152, 0.002372088578290626, 2.0326493334167717, 3.117997515491905, 2.2576121748423694, 0.2739771105748588]",-0.0008865949133575881
100.0,2.0,3.5938136638046276,293.15,0.95,"[3.593813658813477, 1.0095188243870177, 1.0095188280239975, 3.243931323550615, 2.0876311035932344, 1.3904829692601317, 0.0, 0.0004961349636336625, 0.0004994686957363521, 1.2513859214559826, 0.003100983236417727, 0.0020617600255688714, 1.9113074176127813, 3.4149655724453725, 0.27817884690957617, 0.0006952348549358476, 2.230636889892293, 3.2033099759614547, 2.4581412264489924, 0.32403072598953525]",-0.0012432607667982043
100.0,2.0,3.5938136638046276,298.15,0.95,"[3.593813663804616, 1.1384444886237213, 1.138444488623726, 3.301046071652928, 2.4022887748892825, 1.5547535750571257, 0.0, 4.674381813526314e-5, 4.711515913301954e-5, 1.4128726634586677, 0.0018190983185578712, 0.0009247977656684634, 2.148709398960245, 3.4481071412065267, 0.3136294221172116, 0.0001108786034212177, 2.4433966417891533, 3.275028713965549, 2.6737403359721656, 0.37814582363603705]",-0.0018296616984316554
100.0,2.0,3.5938136638046276,303.15,0.95,"[3.593813663804628, 1.2762216331229463, 1.2762216331229463, 3.3491051500366127, 2.7388803580560817, 1.7265138922479537, 0.0, 1.2521767102506498e-6, 1.264038938103994e-6, 1.574685056826851, 0.000944029398849137, 0.00030767909523195757, 2.4001347073534545, 3.47469713547712, 0.3513990294892833, 6.733000454756159e-6, 2.6683720205610952, 3.332722173710524, 2.90231055011149, 0.4353047722149971]",-0.0027104021148555307
100.0,2.0,5.99484250318941,283.15,0.95,"[5.994842503189416, 0.8271870854250172, 0.8271870854250172, 4.571331598159188, 1.5828470874258604, 1.1769646669807794, 0.0, 0.008281433706266897, 0.008315431184153243, 1.0035164051963616, 0.007765054626365227, 0.006452406446927126, 1.7520961018045744, 5.105342760287881, 0.2723202716601886, 0.004549840332370039, 2.391568309845337, 4.220060072480668, 2.7885523280020976, 0.24693612260105294]",-0.0006224876032564856
100.0,2.0,5.99484250318941,288.15,0.95,"[5.994842503189416, 0.9472673897469144, 0.9472673897469144, 4.788584630748454, 1.884135368337227, 1.3411600648307263, 0.0, 0.0036987875913046244, 0.003713742020594609, 1.1893030710706682, 0.005590104540874902, 0.004101281985330264, 1.9864431350910676, 5.276430260272525, 0.3050310631618861, 0.001965559149052672, 2.6166189648006966, 4.511019383053871, 3.0456204782786065, 0.2967754463334478]",-0.0007545966811054757
100.0,2.0,5.99484250318941,293.15,0.95,"[5.994842503189416, 1.0798819684715668, 1.0798819684715668, 4.973544291760398, 2.2227361072713294, 1.5205809526302092, 0.0, 0.0013461661133089102, 0.0013517607832174564, 1.3941170988467249, 0.004664596310094428, 0.002776387787475211, 2.246552561070654, 5.412970589357987, 0.34292111458067515, 0.0006121498457090349, 2.8550420680107638, 4.761261128497397, 3.3183094493512533, 0.3556174932336638]",-0.0009305592128538736
100.0,2.0,5.99484250318941,298.15,0.95,"[5.994842503189418, 1.2257303621251963, 1.2257303621251963, 5.130944953692381, 2.60016982299659, 1.7158522041507984, 0.0, 0.0003659997187889531, 0.00036760180017579423, 1.6171609121004455, 0.004846114986099246, 0.002125545945323914, 2.534724232018701, 5.522361026649015, 0.38643312779885763, 0.00010882335937637329, 3.113776340806879, 4.970756662454207, 3.607107886585457, 0.42376582793337775]",-0.0012976550926654925
100.0,2.0,5.99484250318941,303.15,0.95,"[5.994842503189404, 1.385282824711763, 1.385282824711763, 5.264340045313919, 3.0179009541184265, 1.9270379623467522, 0.0, 6.690931946423192e-5, 6.721978223651255e-5, 1.8570231718508712, 0.006324804812187302, 0.0019918877502350827, 2.8512803679244967, 5.608985422113334, 0.43581516826574385, 7.971740415468314e-6, 3.3940570550093234, 5.144523274949318, 3.9194601087924053, 0.5011703671916145]",-0.001672999091166523
100.0,2.0,10.0,283.15,0.95,"[10.000000000000002, 0.8688672108401206, 0.8688672108401206, 6.260982730857505, 1.5858135364594625, 1.2494724316031969, 0.0, 0.00927089894232313, 0.009300578670835113, 1.019471865750258, 0.006916987552696593, 0.005694629838343857, 2.0763514934382425, 7.410728591509757, 0.35478867853313284, 0.003943259431207172, 2.9910027300008206, 5.343894877595743, 3.5980045033323775, 0.27798858479126487]",-0.0005626473186455249
100.0,2.0,10.0,288.15,0.95,"[10.0, 0.9969069523964516, 0.9969069523964516, 6.757860151811239, 1.9048707286879432, 1.4283182177003317, 0.0, 0.005186960250379382, 0.005201542421086446, 1.2244685970449511, 0.005328577932891314, 0.003825766992649502, 2.3614242940560866, 7.869736332714828, 0.39567430121404823, 0.0017991057365935568, 3.2889713201748187, 5.941038519871877, 3.9990755721012246, 0.33471266349148]",-0.0006419332509757996
100.0,2.0,10.0,293.15,0.95,"[10.0, 1.1381267574062188, 1.1381267574062188, 7.210400923278622, 2.2727062627029895, 1.6240434270109276, 0.0, 0.002851863046732676, 0.0028589346732669197, 1.4591754659159188, 0.005202645171827493, 0.0029812247540911474, 2.6735797167530113, 8.262142431537931, 0.4414327216028446, 0.0006230828171676096, 3.5916999161903718, 6.508658264952005, 4.410729334094094, 0.40318781862803194]",-0.0007915699920236063
100.0,2.0,10.0,298.15,0.95,"[10.0, 1.2936282347382593, 1.2936282347382593, 7.61463240771284, 2.693903678079108, 1.8380817052147782, 0.0, 0.0016089092839087478, 0.0016123280148107127, 1.7254504707158143, 0.006956043868735246, 0.0030424408647773253, 3.0167934639700826, 8.589760551323794, 0.49351727988289945, 0.00013360746181691695, 3.9049975578383807, 7.030101407875889, 4.83125506587208, 0.48559188685203936]",-0.0008827853383311747
100.0,2.0,10.0,303.15,0.95,"[10.000000000000002, 1.4646416857717899, 1.4646416857717899, 7.969867193472669, 3.1732509182351643, 2.0720183123953664, 0.0, 0.0010370857971200439, 0.0010388152107282194, 2.024634084787328, 0.01127023173533327, 0.004415766965885818, 3.3945050604826443, 8.857255929574768, 0.5534527134549858, 1.3360026265071363e-5, 4.231938766077606, 7.495208675147493, 5.269105221937362, 0.5840548009170516]",-0.0010305576523466568
